Date AD,Date BS,Stations,Minimun Temprature,Maximum Temprature,Rainfall
2013/4/7,2069-12-25,Nepalgunj,36.4,15.2,0
2013/4/7,2069-12-25,Jumla,24.4,2.3,0
2013/4/7,2069-12-25,Dang,34.7,15.2,0
2013/4/7,2069-12-25,Pokhara,29.5,15.8,0
2013/4/7,2069-12-25,Bhairahawa,36.6,14.9,0
2013/4/7,2069-12-25,Simra,36.5,13,0
2013/4/7,2069-12-25,Kathmandu,29.2,10.8,0
2013/4/7,2069-12-25,Okhaldhunga,26.3,11.2,0
2013/4/7,2069-12-25,Taplejung,21.6,10.6,0
2013/4/7,2069-12-25,Dhankuta,27.8,14.6,0
2013/4/7,2069-12-25,Biratnagar,36.2,17.4,0
2013/4/8,2069-12-26,Dadeldhura,26.8,13,0
2013/4/8,2069-12-26,Dipayal,36.4,15,0
2013/4/8,2069-12-26,Dhangadi,37.6,16.2,0
2013/4/8,2069-12-26,Birendranagar,37.1,15.8,0
2013/4/8,2069-12-26,Nepalgunj,37.9,15.5,0
2013/4/8,2069-12-26,Jumla,23.8,2.9,0
2013/4/8,2069-12-26,Dang,35.5,18.5,0
2013/4/8,2069-12-26,Pokhara,30,17.3,0
2013/4/8,2069-12-26,Bhairahawa,36.5,,0
2013/4/8,2069-12-26,Simra,36.6,18,0
2013/4/8,2069-12-26,Kathmandu,30,12,0
2013/4/8,2069-12-26,Okhaldhunga,27,11.4,0
2013/4/8,2069-12-26,Taplejung,23.4,12,0
2013/4/8,2069-12-26,Dhankuta,28.6,17,0
2013/4/8,2069-12-26,Biratnagar,36.5,20.9,0
2013/4/9,2069-12-27,Dadeldhura,27.2,13.9,0
2013/4/9,2069-12-27,Dipayal,37.4,15.8,0
2013/4/9,2069-12-27,Dhangadi,38.2,17,0
2013/4/9,2069-12-27,Birendranagar,38.4,17.2,0
2013/4/9,2069-12-27,Nepalgunj,38.8,17,0
2013/4/9,2069-12-27,Jumla,25.5,5.5,0
2013/4/9,2069-12-27,Dang,36.6,20.2,0
2013/4/9,2069-12-27,Pokhara,31,17.9,0
2013/4/9,2069-12-27,Bhairahawa,37.8,20,0
2013/4/9,2069-12-27,Simra,37.4,21.2,0
2013/4/9,2069-12-27,Kathmandu,31.8,13,0
2013/4/9,2069-12-27,Okhaldhunga,27.1,12.4,0
2013/4/9,2069-12-27,Taplejung,24.4,13.1,0
2013/4/9,2069-12-27,Dhankuta,28.5,17.5,0
2013/4/9,2069-12-27,Biratnagar,36.2,23.9,0
2013/4/10,2069-12-28,Dadeldhura,26.5,15.5,0
2013/4/10,2069-12-28,Dipayal,33.4,18.4,0
2013/4/10,2069-12-28,Dhangadi,38.4,19.8,0
2013/4/10,2069-12-28,Birendranagar,37.1,19.3,0
2013/4/10,2069-12-28,Nepalgunj,38.6,19.9,0
2013/4/10,2069-12-28,Jumla,20.5,6.8,1
2013/4/10,2069-12-28,Dang,36.5,20,0
2013/4/10,2069-12-28,Pokhara,,19.3,0
2013/4/10,2069-12-28,Bhairahawa,39.1,21,0
2013/4/10,2069-12-28,Simra,38.5,,0
2013/4/10,2069-12-28,Kathmandu,33.2,14,0
2013/4/10,2069-12-28,Okhaldhunga,29.6,13,0
2013/4/10,2069-12-28,Taplejung,25.2,13.6,0
2013/4/10,2069-12-28,Dhankuta,30,18.6,0
2013/4/10,2069-12-28,Biratnagar,37.5,23.3,0
2013/4/11,2069-12-29,Dadeldhura,25.6,11.5,0
2013/4/11,2069-12-29,Dipayal,36.8,14,0
2013/4/11,2069-12-29,Dhangadi,37.6,18,0
2013/4/11,2069-12-29,Birendranagar,37.2,16,0
2013/4/11,2069-12-29,Nepalgunj,37.8,21.7,0
2013/4/11,2069-12-29,Jumla,23,1.6,0
2013/4/11,2069-12-29,Dang,36,20.6,0
2013/4/11,2069-12-29,Pokhara,33.8,17,0
2013/4/11,2069-12-29,Bhairahawa,40.5,,0
2013/4/11,2069-12-29,Simra,40.8,17,0
2013/4/11,2069-12-29,Kathmandu,33.2,13,0
2013/4/11,2069-12-29,Okhaldhunga,27.7,13.4,0
2013/4/11,2069-12-29,Taplejung,25.8,12.2,0
2013/4/11,2069-12-29,Dhankuta,29.1,15.4,0
2013/4/11,2069-12-29,Biratnagar,36,22.8,0
2013/4/12,2069-12-30,Dadeldhura,27.7,11.9,0
2013/4/12,2069-12-30,Dipayal,35.7,13.5,0
2013/4/12,2069-12-30,Dhangadi,37.4,17.2,0
2013/4/12,2069-12-30,Birendranagar,38.7,16.5,0
2013/4/12,2069-12-30,Nepalgunj,38.2,18.2,0
2013/4/12,2069-12-30,Jumla,24,3,0
2013/4/12,2069-12-30,Dang,36,18,0
2013/4/12,2069-12-30,Pokhara,34.2,17.2,0
2013/4/12,2069-12-30,Bhairahawa,40,18.5,0
2013/4/12,2069-12-30,Simra,41.7,16,0
2013/4/12,2069-12-30,Kathmandu,33.4,12.8,0
2013/4/12,2069-12-30,Okhaldhunga,27.7,14.2,0
2013/4/12,2069-12-30,Taplejung,27.4,13.2,0
2013/4/12,2069-12-30,Dhankuta,30.8,17.2,0
2013/4/12,2069-12-30,Biratnagar,39.3,,0
2013/4/13,2070-01-00,Dadeldhura,27.7,12.6,0
2013/4/13,2070-01-00,Dipayal,35.4,15,0
2013/4/13,2070-01-00,Dhangadi,37.4,16.6,0
2013/4/13,2070-01-00,Birendranagar,35.7,16.7,0
2013/4/13,2070-01-00,Nepalgunj,37.8,17.3,0
2013/4/13,2070-01-00,Jumla,24.1,4.1,0
2013/4/13,2070-01-00,Dang,35.5,18.5,0
2013/4/13,2070-01-00,Pokhara,34,17.8,0
2013/4/13,2070-01-00,Bhairahawa,,18.7,0
2013/4/13,2070-01-00,Simra,41,17,0
2013/4/13,2070-01-00,Kathmandu,33.2,12.4,0
2013/4/13,2070-01-00,Okhaldhunga,28.2,14.2,0
2013/4/13,2070-01-00,Taplejung,35.5,13.5,0
2013/4/13,2070-01-00,Dhankuta,30.8,18,0
2013/4/13,2070-01-00,Biratnagar,40,20.8,0
2013/4/14,2070-01-01,Dadeldhura,26,12.6,0
2013/4/14,2070-01-01,Dipayal,33.2,15,0
2013/4/14,2070-01-01,Dhangadi,35.5,17.6,0
2013/4/14,2070-01-01,Birendranagar,32.7,17.1,0
2013/4/14,2070-01-01,Nepalgunj,35.6,18,0
2013/4/14,2070-01-01,Jumla,21.1,3,0
2013/4/14,2070-01-01,Dang,35.7,18.5,0
2013/4/14,2070-01-01,Pokhara,31.8,17.8,0
2013/4/14,2070-01-01,Bhairahawa,39.3,19,0
2013/4/14,2070-01-01,Simra,39,17.5,0
2013/4/14,2070-01-01,Kathmandu,31.3,13,0
2013/4/14,2070-01-01,Okhaldhunga,25.8,14.5,0
2013/4/14,2070-01-01,Taplejung,25.1,13.8,0
2013/4/14,2070-01-01,Dhankuta,29.8,18.8,0
2013/4/14,2070-01-01,Biratnagar,38,23.2,0
2013/4/15,2070-01-02,Dadeldhura,24.7,1,2.2
2013/4/15,2070-01-02,Dipayal,35.2,13.6,0
2013/4/15,2070-01-02,Dhangadi,35.6,17,0
2013/4/15,2070-01-02,Birendranagar,34.2,14.4,0
2013/4/15,2070-01-02,Nepalgunj,35.8,16.5,0
2013/4/15,2070-01-02,Jumla,22.2,1,0
2013/4/15,2070-01-02,Dang,33.5,17.5,0
2013/4/15,2070-01-02,Pokhara,32,14,2.3
2013/4/15,2070-01-02,Simra,36.8,18.5,0
2013/4/15,2070-01-02,Kathmandu,29.2,12.3,0
2013/4/15,2070-01-02,Okhaldhunga,25.6,12,0
2013/4/15,2070-01-02,Taplejung,23.4,14,21.5
2013/4/15,2070-01-02,Dhankuta,27.5,18.5,0
2013/4/15,2070-01-02,Biratnagar,36,23.5,0
2013/4/16,2070-01-03,Dadeldhura,25.7,12,0
2013/4/16,2070-01-03,Dipayal,37.7,16.4,0
2013/4/16,2070-01-03,Dhangadi,36.6,18.2,0
2013/4/16,2070-01-03,Birendranagar,35.4,17.2,0
2013/4/16,2070-01-03,Nepalgunj,36.4,18.2,0
2013/4/16,2070-01-03,Jumla,22,3.6,0
2013/4/16,2070-01-03,Dang,34,19,0
2013/4/16,2070-01-03,Pokhara,30.5,15,0
2013/4/16,2070-01-03,Bhairahawa,34.9,19.2,0
2013/4/16,2070-01-03,Simra,35,21,0
2013/4/16,2070-01-03,Kathmandu,30,12,0
2013/4/16,2070-01-03,Okhaldhunga,,10,0
2013/4/16,2070-01-03,Taplejung,20.2,9.2,46.1
2013/4/16,2070-01-03,Dhankuta,23.8,12.8,4.8
2013/4/16,2070-01-03,Biratnagar,33.6,20,"1,5.0"
2013/4/17,2070-01-04,Dadeldhura,24.5,,0
2013/4/17,2070-01-04,Dipayal,36.2,15.7,0
2013/4/17,2070-01-04,Dhangadi,35.6,19.2,0
2013/4/17,2070-01-04,Birendranagar,35.5,17,4
2013/4/17,2070-01-04,Nepalgunj,36.2,19.2,0
2013/4/17,2070-01-04,Jumla,21.7,4.5,8.3
2013/4/17,2070-01-04,Dang,32.5,19.3,0.6
2013/4/17,2070-01-04,Pokhara,29.1,14.5,0
2013/4/17,2070-01-04,Bhairahawa,33.3,19.2,0
2013/4/17,2070-01-04,Simra,32,19,0
2013/4/17,2070-01-04,Kathmandu,28.2,12.4,3.4
2013/4/17,2070-01-04,Okhaldhunga,22.8,5.6,7.8
2013/4/17,2070-01-04,Taplejung,17,11.7,1
2013/4/17,2070-01-04,Dhankuta,23.8,13,31.4
2013/4/17,2070-01-04,Biratnagar,29,19,14.2
2013/4/18,2070-01-05,Dadeldhura,25.2,10,0
2013/4/18,2070-01-05,Dipayal,37.4,15.4,0
2013/4/18,2070-01-05,Dhangadi,35.3,19.2,0
2013/4/18,2070-01-05,Birendranagar,34,17.7,0
2013/4/18,2070-01-05,Nepalgunj,35.5,22.3,0
2013/4/18,2070-01-05,Dang,32.5,19,0
2013/4/18,2070-01-05,Pokhara,29,14.5,0
2013/4/18,2070-01-05,Bhairahawa,,20.5,0
2013/4/18,2070-01-05,Simra,34.2,18,0
2013/4/18,2070-01-05,Kathmandu,29.3,11.3,0.7
2013/4/18,2070-01-05,Okhaldhunga,23.6,9.4,7.8
2013/4/18,2070-01-05,Taplejung,21.3,10.7,1
2013/4/18,2070-01-05,Dhankuta,25,15,0.1
2013/4/18,2070-01-05,Biratnagar,32.4,20.5,0
2013/4/19,2070-01-06,Dadeldhura,25.3,12,0
2013/4/19,2070-01-06,Dipayal,35,17.4,0
2013/4/19,2070-01-06,Dhangadi,35.5,18.6,0
2013/4/19,2070-01-06,Birendranagar,33.9,17.9,0
2013/4/19,2070-01-06,Nepalgunj,35.4,18.5,0
2013/4/19,2070-01-06,Jumla,,6,1.3
2013/4/19,2070-01-06,Dang,33,19,0
2013/4/19,2070-01-06,Pokhara,29.5,15,1.2
2013/4/19,2070-01-06,Bhairahawa,32.5,19.5,0
2013/4/19,2070-01-06,Simra,,17.8,4.8
2013/4/19,2070-01-06,Kathmandu,30,11.5,0.5
2013/4/19,2070-01-06,Okhaldhunga,24.8,9.2,5.4
2013/4/19,2070-01-06,Taplejung,22.6,9.2,9.2
2013/4/19,2070-01-06,Dhankuta,27.2,12.6,6
2013/4/19,2070-01-06,Biratnagar,32.6,20.5,0
2013/4/20,2070-01-07,Dadeldhura,22.7,11.4,0
2013/4/20,2070-01-07,Dipayal,31.2,16,0
2013/4/20,2070-01-07,Dhangadi,33.9,19,0
2013/4/20,2070-01-07,Birendranagar,32.7,16.4,0
2013/4/20,2070-01-07,Nepalgunj,34.4,21,0
2013/4/20,2070-01-07,Jumla,17.3,4,
2013/4/20,2070-01-07,Dang,32,19,0
2013/4/20,2070-01-07,Pokhara,27,15.2,0
2013/4/20,2070-01-07,Bhairahawa,,23.2,
2013/4/20,2070-01-07,Simra,30.4,21,0
2013/4/20,2070-01-07,Kathmandu,22.5,13.2,5.7
2013/4/20,2070-01-07,Okhaldhunga,18.8,9,10.8
2013/4/20,2070-01-07,Taplejung,19.2,11.7,5
2013/4/20,2070-01-07,Dhankuta,,15.5,
2013/4/20,2070-01-07,Biratnagar,32,20.7,0
2013/4/21,2070-01-08,Dadeldhura,20,8,0
2013/4/21,2070-01-08,Dipayal,29.2,16.7,0
2013/4/21,2070-01-08,Dhangadi,26.6,18.2,3.5
2013/4/21,2070-01-08,Birendranagar,26.2,16.4,0
2013/4/21,2070-01-08,Nepalgunj,27.8,19.3,0.3
2013/4/21,2070-01-08,Jumla,15.1,4.3,
2013/4/21,2070-01-08,Dang,22,13.2,1.2
2013/4/21,2070-01-08,Pokhara,22,19.2,13.5
2013/4/21,2070-01-08,Bhairahawa,,17.4,
2013/4/21,2070-01-08,Simra,25.6,18,
2013/4/21,2070-01-08,Kathmandu,16.2,12,9.7
2013/4/21,2070-01-08,Okhaldhunga,13.5,9.2,7.2
2013/4/21,2070-01-08,Taplejung,19.7,10,
2013/4/21,2070-01-08,Dhankuta,20,13.5,5.8
2013/4/21,2070-01-08,Biratnagar,27.5,21.3,
2013/4/22,2070-01-09,Dadeldhura,20.8,9.2,0
2013/4/22,2070-01-09,Dipayal,31.3,,
2013/4/22,2070-01-09,Dhangadi,31.6,18,0.2
2013/4/22,2070-01-09,Birendranagar,32.7,15.5,0
2013/4/22,2070-01-09,Nepalgunj,32.4,16.8,0.3
2013/4/22,2070-01-09,Jumla,20.1,4.5,0
2013/4/22,2070-01-09,Dang,28,16,2.4
2013/4/22,2070-01-09,Pokhara,26,15,20.1
2013/4/22,2070-01-09,Bhairahawa,,19.5,9.4
2013/4/22,2070-01-09,Simra,31.2,19,18
2013/4/22,2070-01-09,Kathmandu,21.6,13,16
2013/4/22,2070-01-09,Okhaldhunga,,8.5,8.8
2013/4/22,2070-01-09,Taplejung,19.8,11,5.8
2013/4/22,2070-01-09,Dhankuta,22.9,14,4.5
2013/4/22,2070-01-09,Biratnagar,31.5,19.3,9.5
2013/4/23,2070-01-10,Dadeldhura,22.3,10.5,0
2013/4/23,2070-01-10,Dipayal,30.8,17.7,20.4
2013/4/23,2070-01-10,Dhangadi,33.7,18.2,0
2013/4/23,2070-01-10,Birendranagar,32,17.3,0
2013/4/23,2070-01-10,Nepalgunj,33.8,18.6,0
2013/4/23,2070-01-10,Jumla,21.2,4.5,0
2013/4/23,2070-01-10,Dang,29.2,16.5,
2013/4/23,2070-01-10,Pokhara,27.1,14.7,5.7
2013/4/23,2070-01-10,Bhairahawa,31.5,19.8,0
2013/4/23,2070-01-10,Simra,31.6,18.5,0
2013/4/23,2070-01-10,Kathmandu,27,12.2,0.1
2013/4/23,2070-01-10,Okhaldhunga,19.9,8.4,
2013/4/23,2070-01-10,Taplejung,21.9,10.6,0
2013/4/23,2070-01-10,Dhankuta,24.1,13.8,
2013/4/23,2070-01-10,Biratnagar,32,21.4,0
2013/4/24,2070-01-11,Dadeldhura,33.5,11.4,0
2013/4/24,2070-01-11,Dipayal,33.7,18.4,
2013/4/24,2070-01-11,Dhangadi,33.6,21.2,0
2013/4/24,2070-01-11,Birendranagar,34.5,17.2,0
2013/4/24,2070-01-11,Nepalgunj,34.4,21.5,0
2013/4/24,2070-01-11,Jumla,21.2,8.5,0.4
2013/4/24,2070-01-11,Dang,30.4,17.5,0
2013/4/24,2070-01-11,Pokhara,27.4,17.4,1.4
2013/4/24,2070-01-11,Bhairahawa,31,21.8,
2013/4/24,2070-01-11,Simra,33,19.5,
2013/4/24,2070-01-11,Kathmandu,24.6,12,0.6
2013/4/24,2070-01-11,Okhaldhunga,22,9.5,0
2013/4/24,2070-01-11,Taplejung,22,11.2,0
2013/4/24,2070-01-11,Dhankuta,25.9,15,
2013/4/24,2070-01-11,Biratnagar,34,20,0
2013/4/25,2070-01-12,Dadeldhura,25.2,12.5,0
2013/4/25,2070-01-12,Dipayal,37.2,19.5,2.4
2013/4/25,2070-01-12,Dhangadi,36.5,21,0
2013/4/25,2070-01-12,Birendranagar,34.7,18.5,0
2013/4/25,2070-01-12,Nepalgunj,37,21.6,0
2013/4/25,2070-01-12,Jumla,23.9,8,0
2013/4/25,2070-01-12,Dang,32.2,18.5,3.8
2013/4/25,2070-01-12,Pokhara,29.6,16.5,0
2013/4/25,2070-01-12,Bhairahawa,32.6,22.5,
2013/4/25,2070-01-12,Simra,,21.2,
2013/4/25,2070-01-12,Kathmandu,28,13,0
2013/4/25,2070-01-12,Okhaldhunga,21.8,11,
2013/4/25,2070-01-12,Taplejung,22.8,12.4,0
2013/4/25,2070-01-12,Dhankuta,25.8,16.8,0
2013/4/25,2070-01-12,Biratnagar,33.2,22.2,0
2013/4/26,2070-01-13,Dadeldhura,27,13.6,9.2
2013/4/26,2070-01-13,Dipayal,35.2,20,5.1
2013/4/26,2070-01-13,Dhangadi,37,22.2,0
2013/4/26,2070-01-13,Birendranagar,36.8,19.9,0
2013/4/26,2070-01-13,Nepalgunj,37.8,22.2,0
2013/4/26,2070-01-13,Jumla,25,7.1,0.9
2013/4/26,2070-01-13,Dang,32.6,20,
2013/4/26,2070-01-13,Pokhara,30.1,18.9,1.6
2013/4/26,2070-01-13,Bhairahawa,34.3,23.7,
2013/4/26,2070-01-13,Simra,,22,
2013/4/26,2070-01-13,Kathmandu,29,15,0
2013/4/26,2070-01-13,Okhaldhunga,20.8,12.6,
2013/4/26,2070-01-13,Taplejung,25.7,14.7,0
2013/4/26,2070-01-13,Dhankuta,27.8,17,0
2013/4/26,2070-01-13,Biratnagar,35.5,22.7,0
2013/4/27,2070-01-14,Dadeldhura,26.2,12.4,9.6
2013/4/27,2070-01-14,Dipayal,36.4,17.6,5.1
2013/4/27,2070-01-14,Dhangadi,39.2,20.2,0
2013/4/27,2070-01-14,Birendranagar,36,17.6,0
2013/4/27,2070-01-14,Nepalgunj,39.4,20.7,0
2013/4/27,2070-01-14,Jumla,23.9,3.6,8.3
2013/4/27,2070-01-14,Dang,35.7,,
2013/4/27,2070-01-14,Pokhara,31.2,16.5,11.4
2013/4/27,2070-01-14,Bhairahawa,39.3,23.8,0
2013/4/27,2070-01-14,Simra,,23,0
2013/4/27,2070-01-14,Kathmandu,31.5,15,0
2013/4/27,2070-01-14,Taplejung,24,14.5,23.8
2013/4/27,2070-01-14,Dhankuta,26.2,17.5,5.4
2013/4/27,2070-01-14,Biratnagar,35,23.5,0
2013/4/28,2070-01-15,Dadeldhura,27.4,14.9,0
2013/4/28,2070-01-15,Dipayal,37.4,18.5,0
2013/4/28,2070-01-15,Dhangadi,37.5,19.6,0
2013/4/28,2070-01-15,Birendranagar,37.9,18.7,0
2013/4/28,2070-01-15,Nepalgunj,38.7,19.4,0
2013/4/28,2070-01-15,Jumla,25.6,7,0
2013/4/28,2070-01-15,Dang,35.4,20,0
2013/4/28,2070-01-15,Pokhara,30.6,20,0
2013/4/28,2070-01-15,Bhairahawa,34.5,21.5,0
2013/4/28,2070-01-15,Simra,34,23.2,0
2013/4/28,2070-01-15,Kathmandu,31.2,15.5,0
2013/4/28,2070-01-15,Dhankuta,27.2,19,0
2013/4/28,2070-01-15,Biratnagar,32.5,23.5,0
2013/4/29,2070-01-16,Dadeldhura,28.7,15.4,0
2013/4/29,2070-01-16,Dipayal,37.8,,0
2013/4/29,2070-01-16,Dhangadi,32,19.2,0
2013/4/29,2070-01-16,Birendranagar,36.7,19.3,0
2013/4/29,2070-01-16,Nepalgunj,38.4,18.8,0
2013/4/29,2070-01-16,Jumla,26.1,5.7,0
2013/4/29,2070-01-16,Dang,34.2,20.5,0
2013/4/29,2070-01-16,Pokhara,18.9,18.9,20.1
2013/4/29,2070-01-16,Bhairahawa,34.8,24.5,0
2013/4/29,2070-01-16,Simra,35,22.5,0
2013/4/29,2070-01-16,Kathmandu,32,17,0
2013/4/29,2070-01-16,Taplejung,23.6,15.9,3.8
2013/4/29,2070-01-16,Dhankuta,26.2,19,0
2013/4/29,2070-01-16,Biratnagar,34.3,22.7,0
2013/4/30,2070-01-17,Dadeldhura,28.8,15.7,0
2013/4/30,2070-01-17,Dipayal,39.4,18.2,0
2013/4/30,2070-01-17,Dhangadi,40.6,20,0
2013/4/30,2070-01-17,Birendranagar,39,19.7,0
2013/4/30,2070-01-17,Nepalgunj,40.4,19.9,0
2013/4/30,2070-01-17,Jumla,26.4,7,0
2013/4/30,2070-01-17,Dang,37,21.3,0
2013/4/30,2070-01-17,Pokhara,31,21,0
2013/4/30,2070-01-17,Bhairahawa,37.8,24,0
2013/4/30,2070-01-17,Simra,37,23.5,0
2013/4/30,2070-01-17,Kathmandu,32.2,17,0
2013/4/30,2070-01-17,Okhaldhunga,25.6,20.6,0
2013/4/30,2070-01-17,Dhankuta,27.5,19,0
2013/4/30,2070-01-17,Biratnagar,35.5,25.5,0
2013/5/1,2070-01-18,Dadeldhura,28.5,15.4,0
2013/5/1,2070-01-18,Dipayal,39.7,19.6,0
2013/5/1,2070-01-18,Dhangadi,40.4,20,0
2013/5/1,2070-01-18,Birendranagar,39.2,21,0
2013/5/1,2070-01-18,Nepalgunj,40.8,20.2,0
2013/5/1,2070-01-18,Jumla,25.6,8.3,0
2013/5/1,2070-01-18,Dang,38,22,0
2013/5/1,2070-01-18,Pokhara,31.3,17.5,0
2013/5/1,2070-01-18,Bhairahawa,39.6,24.2,0
2013/5/1,2070-01-18,Simra,38.8,24.2,0
2013/5/1,2070-01-18,Kathmandu,32.5,16.5,0
2013/5/1,2070-01-18,Okhaldhunga,27,,
2013/5/1,2070-01-18,Taplejung,25.1,15.8,18.6
2013/5/1,2070-01-18,Dhankuta,27.8,19.2,0
2013/5/1,2070-01-18,Biratnagar,36.7,20.2,0
2013/5/2,2070-01-19,Dadeldhura,27,13.9,0
2013/5/2,2070-01-19,Dipayal,37.4,16.8,0
2013/5/2,2070-01-19,Dhangadi,39,16.2,0
2013/5/2,2070-01-19,Birendranagar,37.6,19.1,0
2013/5/2,2070-01-19,Nepalgunj,39.6,17.2,0
2013/5/2,2070-01-19,Jumla,25.3,6.3,0
2013/5/2,2070-01-19,Dang,35.5,21.5,0
2013/5/2,2070-01-19,Pokhara,30.6,20.6,0
2013/5/2,2070-01-19,Bhairahawa,40.2,20.5,0
2013/5/2,2070-01-19,Simra,39.8,18.5,0
2013/5/2,2070-01-19,Kathmandu,33.4,15.5,0
2013/5/2,2070-01-19,Okhaldhunga,27.3,16.6,0
2013/5/2,2070-01-19,Taplejung,25.8,14,44
2013/5/2,2070-01-19,Dhankuta,28,17,0
2013/5/2,2070-01-19,Biratnagar,36.5,23.5,0
2013/5/3,2070-01-20,Dadeldhura,27.3,12.2,0
2013/5/3,2070-01-20,Dipayal,37.8,22,0
2013/5/3,2070-01-20,Dhangadi,37.8,16,0
2013/5/3,2070-01-20,Birendranagar,37.7,16.3,0
2013/5/3,2070-01-20,Nepalgunj,38,15.7,0
2013/5/3,2070-01-20,Jumla,24.2,3.1,0
2013/5/3,2070-01-20,Dang,35.5,19,0
2013/5/3,2070-01-20,Pokhara,31.6,18.5,0
2013/5/3,2070-01-20,Bhairahawa,,18.5,0
2013/5/3,2070-01-20,Simra,,,
2013/5/3,2070-01-20,Kathmandu,32.1,12.8,0
2013/5/3,2070-01-20,Okhaldhunga,27.5,16.4,0
2013/5/3,2070-01-20,Taplejung,24.5,19.3,0
2013/5/3,2070-01-20,Dhankuta,29.2,17,0
2013/5/3,2070-01-20,Biratnagar,39,21.6,0
2013/5/4,2070-01-21,Dadeldhura,26.8,14.4,0
2013/5/4,2070-01-21,Dipayal,37.2,16.6,0
2013/5/4,2070-01-21,Dhangadi,39.2,18.2,0
2013/5/4,2070-01-21,Birendranagar,38.3,17,0
2013/5/4,2070-01-21,Jumla,23.5,4,0
2013/5/4,2070-01-21,Dang,36,17.6,0
2013/5/4,2070-01-21,Pokhara,31.4,17.5,0
2013/5/4,2070-01-21,Bhairahawa,38.5,19.4,0
2013/5/4,2070-01-21,Simra,38.5,6,0
2013/5/4,2070-01-21,Kathmandu,30.7,11.5,0
2013/5/4,2070-01-21,Okhaldhunga,27.2,15.2,0
2013/5/4,2070-01-21,Taplejung,24.7,13,0
2013/5/4,2070-01-21,Dhankuta,29.2,17.2,0
2013/5/4,2070-01-21,Biratnagar,36.5,20,0
2013/5/5,2070-01-22,Dadeldhura,26.8,13.3,0
2013/5/5,2070-01-22,Dipayal,37.4,17,0
2013/5/5,2070-01-22,Dhangadi,38.9,18.8,0
2013/5/5,2070-01-22,Birendranagar,38.7,18.3,0
2013/5/5,2070-01-22,Nepalgunj,39.4,21.2,0
2013/5/5,2070-01-22,Jumla,23.4,4.8,2.5
2013/5/5,2070-01-22,Dang,36,20,0
2013/5/5,2070-01-22,Pokhara,30.5,16.8,1.5
2013/5/5,2070-01-22,Bhairahawa,35,22.8,0
2013/5/5,2070-01-22,Simra,34.6,21.5,0
2013/5/5,2070-01-22,Kathmandu,31,13,0
2013/5/5,2070-01-22,Okhaldhunga,25.5,14,0
2013/5/5,2070-01-22,Taplejung,22.7,13,15.2
2013/5/5,2070-01-22,Dhankuta,25.8,17.5,0
2013/5/5,2070-01-22,Biratnagar,31.7,23.7,0
2013/5/6,2070-01-23,Dadeldhura,27.7,14.4,0
2013/5/6,2070-01-23,Dipayal,40.2,16.4,0
2013/5/6,2070-01-23,Dhangadi,36.4,21.2,0
2013/5/6,2070-01-23,Birendranagar,36.3,19,0
2013/5/6,2070-01-23,Nepalgunj,36.7,22.3,0
2013/5/6,2070-01-23,Jumla,24.8,4.2,
2013/5/6,2070-01-23,Dang,34.2,21,0
2013/5/6,2070-01-23,Pokhara,29.2,18.6,8.5
2013/5/6,2070-01-23,Bhairahawa,,24.6,0
2013/5/6,2070-01-23,Simra,34.5,21.5,0
2013/5/6,2070-01-23,Kathmandu,31.4,15.3,0
2013/5/6,2070-01-23,Okhaldhunga,,16,
2013/5/6,2070-01-23,Taplejung,22.5,11.2,14.8
2013/5/6,2070-01-23,Dhankuta,26.4,15.5,0
2013/5/6,2070-01-23,Biratnagar,32,23,0
2013/5/7,2070-01-24,Dadeldhura,28.3,15.6,0
2013/5/7,2070-01-24,Dipayal,40.6,17.4,0
2013/5/7,2070-01-24,Dhangadi,37.2,21,0
2013/5/7,2070-01-24,Birendranagar,35,20.5,0
2013/5/7,2070-01-24,Nepalgunj,36.5,24.3,0
2013/5/7,2070-01-24,Jumla,25.6,5.8,3.4
2013/5/7,2070-01-24,Dang,34,21,0
2013/5/7,2070-01-24,Pokhara,28.5,20,8.3
2013/5/7,2070-01-24,Bhairahawa,35,24.6,0
2013/5/7,2070-01-24,Simra,35,23.5,0
2013/5/7,2070-01-24,Kathmandu,30.1,17.6,0
2013/5/7,2070-01-24,Okhaldhunga,23.5,13,0
2013/5/7,2070-01-24,Taplejung,23.2,13.7,0.3
2013/5/7,2070-01-24,Dhankuta,26.3,16.5,0
2013/5/7,2070-01-24,Biratnagar,33,23.3,0
2013/5/8,2070-01-25,Dadeldhura,29.5,10.2,0
2013/5/8,2070-01-25,Dipayal,41,20,0
2013/5/8,2070-01-25,Dhangadi,38.8,21.5,0
2013/5/8,2070-01-25,Birendranagar,36.7,20.9,0
2013/5/8,2070-01-25,Nepalgunj,40.4,23.8,0
2013/5/8,2070-01-25,Jumla,26.2,8.6,
2013/5/8,2070-01-25,Dang,35.2,17.7,0
2013/5/8,2070-01-25,Pokhara,28.1,20.5,10
2013/5/8,2070-01-25,Bhairahawa,35.2,25.5,0
2013/5/8,2070-01-25,Simra,34.6,23,0
2013/5/8,2070-01-25,Kathmandu,26,16.4,4.3
2013/5/8,2070-01-25,Okhaldhunga,18.4,13,0
2013/5/8,2070-01-25,Taplejung,22.5,14,2.5
2013/5/8,2070-01-25,Dhankuta,23.2,17,0
2013/5/8,2070-01-25,Biratnagar,33.3,23.3,0
2013/5/9,2070-01-26,Dadeldhura,29.9,17.1,0
